,Astro_ADAMTSL3,Astro_GRIA1,Astro_PLSCR1,Astro_WIF1,EN_L2_3_IT_NTNG1,EN_L2_3_IT_PDGFD,EN_L3_5_IT_1_CUX2,EN_L3_5_IT_1_PLSCR4,EN_L3_5_IT_2_DACH1,EN_L3_5_IT_2_HSPA1A,EN_L3_5_IT_2_MET,EN_L3_5_IT_3,EN_L3_5_IT_3_HSPA1A,EN_L5_6_NP,EN_L5_ET,EN_L6B,EN_L6_CT,EN_L6_CT_HSPA1A,EN_L6_IT_1,EN_L6_IT_1_HSPA1A,EN_L6_IT_2,EN_L6_IT_2_HSPA1A,EN_NF,Endo_IL1R1,Endo_ITIH5,Endo_PCSK5,IN_ADARB2_COL12A1,IN_ADARB2_RAB37,IN_ADARB2_SV2C,IN_ADARB2_SYT10,IN_LAMP5_LHX6,IN_LAMP5_LHX6_HSPA1A,IN_LAMP5_RELN,IN_LAMP5_RELN_HSPA1A,IN_PVALB_ANOS1,IN_PVALB_CHC,IN_PVALB_CHRM2,IN_PVALB_HSPA1A,IN_PVALB_STUM,IN_SST_EDNRA,IN_SST_EYA4,IN_SST_MAML3,IN_SST_NPY,IN_SST_PRR16,IN_VIP_BCL11B,IN_VIP_SCML4,IN_VIP_TRPC6,Immune_B,Immune_NK,Immune_PVM,Immune_Plasma,Immune_T,Micro,OPC,OPC_CHRM3,OPC_GPR17,OPC_HAP1,Oligo_OPALIN,Oligo_RBFOX1,PC_ADAMTS4,PC_STAC,PVM,SMC_MYOCD,SMC_NRP1,VLMC_ABCA6,VLMC_DCDC2,VLMC_SLC4A4
M26229,-0.022503365833731817,0.013120472515277965,0.027802777864226535,0.010877369000220858,9.708851014832785e-05,-0.002495266374997965,0.004850613613487741,0.0043921001751368845,0.004678848993439091,-0.00010030505224402041,0.0015421612541333606,0.0033772006809873623,-0.00013009561916512547,0.00494739403834939,0.014176699480257937,0.003556969109080975,0.004125221701712786,0.00023923435505111587,0.009482521703575303,-3.7816532455694016e-05,0.0029107036730632346,4.179620437134989e-05,-0.0011576489524698223,0.00538501697330257,0.007934939835662055,0.015710633430190673,0.0033642183159523437,-0.020169502584667744,0.006025208317549464,0.00632999460407364,0.006195621330113259,-0.0003455741399974862,0.003122687819961992,0.00012363250858860814,0.006605031135504559,0.0030287891803148044,-0.0006209910012444212,-1.2063341791489144e-05,4.10968088201102e-05,-0.02306069441849921,0.0009004050238806894,-0.00499884126639551,-0.0006147999396586224,0.003232632123480723,0.0004571525270773422,0.010303286423265605,0.0004041445676945797,-0.00014402477237664715,-0.0005401686950545187,5.7347197858349156e-05,7.532795056753879e-05,-0.0005892719767655488,0.011795904086379417,0.023463644776294854,0.02015655880164827,0.006690816131576626,0.016981998842032876,0.00503612658960872,-0.005065784380311472,0.005163517365073613,0.015325976573780629,-0.000571733344747297,0.005638778932228838,0.004892974167661023,-0.0008343230500135988,-0.0017252102738105485,0.01943734633773458
M27813,-0.04354725344671608,-0.036828654428975496,-0.0033470535518599297,-0.00780048174121939,-0.002287885979760983,-0.015696087573104495,-0.0022767587067233476,-0.0040598101455966,-0.005445630368154771,-0.0002277373086695644,-0.004433304966501042,-0.0036526141616996695,-0.0003275715979540748,-2.3349425377960405e-05,-0.006896649004070899,-0.007974210767614658,-0.006473230965915555,-0.001682349182931783,-0.008353782702019655,-0.0004145319865422722,0.0020972981629472885,-0.00021882302733862823,-0.0024433525535969445,-0.0011673499658976477,-0.007295067505861032,-0.0018345789254837423,-0.00014441396520259718,-0.0040409943408289606,-0.013731839665097077,-0.013622758026841136,0.0018209474539288416,-0.000977498538023712,-0.005937532448346345,-3.395147453923163e-05,0.0017766071760882583,-0.007699857124141831,-0.011515913770107598,-0.00023432611607477737,-9.523249054147755e-05,-0.035158300332474426,-0.005062423699666693,-0.008747104246399146,0.0007049621476797038,-0.0012947627895957498,-0.001953853010237802,-0.006919398146140717,-0.01873965558301337,-0.000552063255032055,-0.005573318186483512,-0.0005180697358482343,3.2110779869311066e-05,-0.003931204748982059,-0.022825504389901264,-0.011961225712351418,-0.00231122205017885,-0.006814810355687465,-0.011195900627353367,-0.055358748039208615,-0.010880153318179738,0.002003927918653788,0.012505031966842637,0.0018363021792690182,-0.004946531255231827,-0.0006553624871306178,-0.003958864097132575,-0.005853299400928869,0.0058595256312105075
M28034,-0.04185029522821784,-0.005708084990828379,-0.01514013375074928,-0.062192788555121614,-0.0014922933702350377,-0.017288161051454736,0.0010424583288507051,-0.0005515392265279776,-0.0012062148103226978,-0.00013307220068538034,-0.004005579307549258,-0.008702558561474002,-0.00019423994606496475,-0.0019074297095802502,-0.005427999402447415,-0.01068684408231493,-0.009650206393548457,-4.840836296051033e-05,-0.002578094366032696,-0.0003098585533566022,-0.002833576115498317,-9.48946904224987e-05,-0.0017677678498621858,0.0028232077548895427,-0.004952170308407375,-0.001253079385357586,-0.00017843683288741596,0.004918459487625757,-0.012563799525672154,0.00534418200421167,0.0012147097567270775,-0.0007801711672567666,-0.0019509142853459758,7.272877934222048e-05,0.002128433173198934,-0.03405766387685959,-0.021025578363988964,-0.0002021121882346603,-6.94742987429504e-05,-0.04848443983203439,-0.006548877104624606,-0.012751550933937246,-0.00237754526605405,-0.00240960101496085,-0.014357710299973354,-0.0066184447586432995,-0.013272981683340464,-0.0005781846225482089,-0.004881087033788791,-0.0017483953446474074,1.0416867009084715e-05,0.0012157037477684206,-0.013540519690514109,-0.01616663166317679,-0.002857406638725848,-0.0009801717978547822,-0.010905966563062032,0.008967683682381022,-0.01103099626930466,-0.0036535465510278203,-0.0025696242192716425,-0.002522482409326195,-0.002901988783163062,-0.00015852279764039086,-0.004169822370198489,0.006769212705129366,-0.000434757881306882
M28083,0.021601541664292196,0.006714048282231068,0.024591158203669153,0.07077559623800346,-0.0019835240302034517,0.02574350103932705,0.0025885501087010705,0.0034647434776398727,0.003578171182493866,-4.888521081109747e-05,-0.0003446585734392422,0.0013305720235817083,-7.090541027785825e-05,-0.0020912912827930038,0.010527357158276178,0.0007809100544489457,0.0018040402489139806,0.0005984937329827134,0.001219723683118122,0.00025223684342679594,0.0011146934699498205,0.00018231535963410505,-0.0006067857258909318,0.008054016307607385,0.007983498777740915,0.0015318218733158843,0.002686397597184418,0.01804442770152323,0.007502532664998025,0.0035570710162728366,-0.002128426303360902,0.0003650450802354366,0.001714821759177959,0.00039016567875894417,0.00202955539463225,0.006242614328485638,0.00112477941016943,0.00017605062185936614,0.00019578728501141483,0.017191249699130676,0.00639862705959217,-0.00023986673662820284,-0.0003153867610017902,0.004384654721078749,0.005668054744241712,0.006081413762015783,0.012272039883874509,0.00030846470021541977,0.0008602873417271242,0.0005574038505313606,0.0002502660514153607,0.002869521547546478,0.03462329953120281,0.013028498073767969,-0.00138023475192303,0.0016672359771485042,0.008483218426849088,0.022894126599756405,0.01712164534955671,0.006135739674328472,-0.010713769714881069,0.007557526357272571,-0.0007428372983894142,0.0023537820636705723,0.007124489656411297,0.013011007324395512,0.0024402811362075026
M28167,-0.05520689877497529,-0.009712967241550713,0.01729129168693508,-0.043212946547766806,-0.0014099681401041264,-0.019563049374503164,-0.00685633590983212,-0.004542045909915515,-0.0013388681923761237,-0.00022044312174117675,-0.004881795868417148,-0.0073490189279833895,-0.0002695365175069926,0.002045063296258036,-0.005948897482850074,-0.0009591861480498014,-0.008691829225799705,-0.0001193514369236032,-0.003829016664014993,-0.00039815721684544547,0.0006530345431758433,-0.00018679968692413723,-0.002040656280123763,-0.0009897650577743106,0.0026918780773034032,-0.0011981758034647985,-0.00018838640887868462,-0.006517178144789462,-0.009902387144035532,0.0005202626939329195,0.0006802303255835445,-0.0009661475445440343,-0.0025443900456936386,-5.864922595828876e-06,0.0004842775742754463,-0.0008627549643727282,-0.004226314907332985,-0.00025898150472243803,-9.424700055112705e-05,-0.04146149480174847,-0.0035346260038773116,-0.0059161363419973105,-0.003162579846813526,-0.0010976169259168393,-0.0030934919790395776,-0.005730425745654882,-0.008272415755753038,-0.0005475907150080482,-0.005632754111354179,-0.00040301849845005846,8.44963322568742e-06,-0.0024478166943740273,-0.024534656499850385,-0.021540593111899868,-0.0016539645154413666,-0.007092276720949532,0.005887819950730237,-0.07903714081527469,-0.017803540158161543,-0.005675817115219184,-0.012480810140269936,0.002110159977859928,-0.0010323309603108939,-0.0005046692158399219,0.0087140941953542,0.006011615523758966,-0.0007675486882290941
M28379,0.037151614865005754,0.03194448272694315,0.007494366629390646,-0.0026695458229690984,0.0018504720373969832,-0.009807648818520136,0.004687414476213017,0.002546631970379122,0.003089038211399608,-0.00011648497359488497,-0.0003220328685332854,-0.0010203786671475156,-0.00013929910105775712,-0.0011978865936780802,-0.0017176964572401354,0.00027865558631762205,0.0050356088356403,0.0004142474367717548,0.004883877927934657,4.0739554681011894e-05,0.0040103395178490205,3.31982424094352e-05,-0.0011554417402480318,0.017239834314120614,0.008500193974696995,0.00040036027559626325,0.003772269035870057,0.016272545584328203,-0.011181548439631222,0.01174019826188906,-0.00042325056037646725,-7.028994366369149e-05,0.0006072401825322415,0.0002942984209557405,0.008776292604508183,0.013518872269149355,0.004413151728690858,2.739016998428565e-05,5.0871923196071505e-05,0.022841393865151067,0.0011988981173837205,0.00671477083913532,-0.00025655398093213757,0.004699572119843648,0.00586629767479149,0.0053160805976923495,0.029275741735755357,0.00013664939976254303,-0.0008900774015079114,0.0003883993144224768,0.0001535299311185954,-0.0038913797251700854,-0.006669670857244162,-0.008487335885421372,0.0013999407759955579,0.0012343686479780085,-0.0024324702658854334,-0.06585096792854085,-0.010976908672978387,0.001860887850884863,0.0184300298004938,-0.0003867623650587784,0.0020312386359957694,0.0012276196930301139,0.0005083099534663432,0.013838065995768749,0.002150129356879669
M28437,-0.010441072933638138,-0.0022342647511537444,-0.0009376300190791418,-0.013649661394537257,-0.002685273461889858,-0.02350411868706113,-0.0038849449988818015,-0.0053002793501099,-0.002104818192825892,-8.794789397586139e-05,0.0029689918011486295,0.004936577287231833,-0.00015968028831561275,-0.003048295310870903,0.005340307164941013,-6.895308925727296e-05,-0.002474087856380104,-0.007489930783982642,-0.0042748424875462595,-0.0031565292334387054,-0.0017255016769699735,-0.00668765255453732,-0.001068849768747744,0.0026107640568044333,-0.030655827369882163,-0.0005959049634389816,-0.001869946923629538,0.004421893223997273,0.001769633410990249,0.00033165192586617027,-0.004147595549799356,-0.006295574520591552,-0.004892223687763214,-0.0058675190433092085,-0.007854816276413963,0.0016521372802041677,-0.003642681435649069,-0.0046965114533191075,-7.016430386662322e-05,0.01863263167168518,0.0005110010634884109,-0.005765281040466492,-0.010032834124881727,-0.011878328857263275,-0.005301929217253318,-0.005098915443310426,0.006682333206679138,-0.004937726338784099,-0.003169800384398038,7.079308220037427e-05,0.00014597804329982225,-0.0047718926598085834,-0.034255325653487906,-0.005454630761729379,-0.0009160448718476852,-0.0006746970865459613,-0.0156827257677794,-0.002181030667774735,0.0006194561454377127,-0.0009928405471035019,-0.021661921363755447,-0.008373038000225388,-0.003225634053748283,0.00047443311294462985,-0.007026327158728966,0.004471203626332619,0.0012167381565029896
M28592,0.03201097495104742,0.0030944099922166814,0.010498567188847976,0.01781607668324762,0.002938253620026045,-0.010672065727398256,0.00573643535357649,-0.000996339697540075,-0.0003506351803533654,-8.33998162966487e-05,0.0016223627746213983,0.001152625009930452,-0.00010759891304229521,0.007772919565938851,-0.003059929281545577,-0.0007282258016504961,0.0041283923910596185,0.0001401923884405981,0.0032358717230027943,6.735355796353409e-05,0.010525456502593194,7.673912371503333e-05,-0.001522189136808203,0.011530873767882796,0.008819034971711938,0.005450690334439041,0.004703926604986276,0.0008461280185834302,-0.0027164519022763994,-0.0029714142222755195,0.006871998918781018,-0.0003165619690648253,0.002382485536563261,0.00010331197363148437,0.0052459321007057025,0.004509892173541411,0.002078162425813879,-1.6896111425579892e-05,3.4119663441129904e-05,-0.020602277197268145,0.0013043605874020275,0.007376360079688557,-0.0008016586939279908,0.004239588844647642,0.00409573145939367,0.0002727334398689958,-0.005006412656467869,-0.00022360017878426803,0.050477820053320084,0.007145535428508938,8.889798584197907e-05,0.00598916124070151,-0.0010143725100740881,-0.0057700043086594925,0.007389751827066575,-0.002079903813518779,-0.008063169193413827,0.023252052034466734,-0.0021148473823609784,0.008623943455229927,-0.0018878697106479944,0.01759374420615841,0.014833094403606457,0.000843343050038593,0.00573120632868964,-0.001271654348796219,-0.0012905339873419094
M29582,0.038952475418233774,0.032947058935800196,0.0066500412480866656,0.00388225933478476,0.007025918589735627,0.03592050269536656,0.0018269178149333293,-0.001523864526818646,0.0033048880235788903,-5.597093523782759e-05,0.013289806373040175,0.01501906371299861,-0.0001104897441754704,0.0020774020494049904,0.0017271439280821949,0.00479544221458096,0.00778797600423774,0.0006032487936101958,0.00023587848661323177,0.0002718645699179023,0.00241889574538206,0.00024467247848682664,-0.0006009917077792024,-0.0010337784014302406,0.00682778066877908,0.0002412453656093537,0.0029661001104287765,0.003711550958540092,0.006268957978258822,0.009678528956777416,0.0009851320378361048,0.00016611466461682498,0.006161945506828031,0.0004614671892254987,0.0014153495601112653,0.01150879789665415,0.015018204333303418,0.00015515142748370137,0.0001450264737636026,0.03628123516926562,0.00632559716495099,0.0047598856561037375,-0.0006010561152057804,0.00599917968792407,0.00832756415428809,0.007316903089242483,0.014542609238518578,0.00026809976152551116,0.00149826921448697,0.00043477247934313825,0.00028763082501838524,0.00043406752442163064,-0.006439533512279196,-0.0055079498945788345,0.004638411339896846,0.0009954672186891023,-0.008610396119525894,0.015281869604620786,0.02440917228535838,0.008952226582713309,0.0021344513277732845,0.0055826425685685495,0.0005642683190862531,0.0014853660171299334,0.00600364948808435,0.013181434244393688,0.0021689484505365638
M31225,0.03186352756062371,0.03509794576453577,0.02660420060309284,0.047140012634622315,-0.0035067591020677222,-0.007577552499866922,0.0029433097796931046,0.0017403139441620778,0.002086419534891261,-4.8875423212399745e-05,0.008354774781699839,0.01067543458726401,-6.26082921684987e-05,0.0009829208714884604,0.005034655247136629,0.004198079060140139,-0.001280275158194889,0.00047845464499439644,0.0017654400938668627,0.00020840081267654555,0.0026487812907383034,0.00013896269013064302,0.01046082558880272,-0.0018467764804479603,0.001208275073768855,-7.88138847614759e-05,0.0030130490369002427,0.014693783334611863,0.006709532686490786,0.006234577492881667,-0.0022982952678272505,9.825216322131877e-05,0.004315339265980718,0.00037805818182478257,-0.000313922119425563,0.007069475776594258,0.009335674061145714,5.856258384604769e-05,0.00025738003514968517,0.013869496963144505,0.0014980464755430505,-0.0008988413650096648,0.003291132472257445,0.00403149275664768,0.005955920492733707,-0.0009213252208924627,0.011526565858542052,0.0004581334804759339,0.0018518894058251914,0.0005395211257024415,0.000240094515433082,0.0020905568200627273,0.031900982497368696,0.01097548540738536,-0.000924943816385889,0.0015699655245954647,0.011129166284805782,0.05230271406764787,0.022860078820124623,0.0067516733800098705,0.008826225878525525,0.00230267914587045,0.0015507043895297665,0.0015065612771486261,-0.0005749810060773383,0.00016261435995012168,-0.004669650945967512
M31969,0.02497347075022153,-0.00123872792220294,-0.04313275213167955,-0.01696987093547858,-0.0039883923142349145,-0.024396973673336958,-0.0029732379493613167,-0.003306142372276444,-0.0007763753334024939,-6.695821209254985e-05,-0.003783415625742472,-0.0075914666007878525,-0.0001039729991282084,-0.002807935184420802,-0.004053937197230596,-0.00018366402204312898,-0.0022605853499409194,-0.0001937976702490906,-0.002993785765513009,-0.00023740420926166822,-0.0040898900989616935,-4.498977245388283e-05,-0.001563070738862451,-0.001676920562930383,-0.005817158618755945,-0.001966273699327693,-0.0076179198819311955,-0.0471604150673331,-0.024540880038466672,-0.02478863695430421,4.91323249210018e-05,-0.0004966758391332305,-0.005694820391955719,7.355463134542301e-05,0.0005650340020201027,-0.0354999159052315,-0.005577477540867555,-0.00014056252376530503,4.579445788129309e-05,-0.04401972492157701,-0.019193187060147374,0.0007054797044350508,0.0029863547710120425,-0.0021498970363490713,-0.011293631381029734,-0.004613491889586411,-0.04056882626534462,-0.00048072285998981764,-0.004476389557361649,-0.00018358001413241413,6.943978935038372e-05,-0.004350174702483625,-0.005974171622717075,0.007290380848267058,-0.001903247659293404,-0.0009967080945340351,-0.006022372856028771,0.04123778223998811,0.008949695503703602,-0.0008253256623887596,-0.00026201091998384564,0.00010991280725805805,-0.001100979792883782,-0.001460900155204399,0.0026434717172766527,-0.0032464130417861298,-0.008760244952194345
M31998,0.02341733299848838,0.02505322537707277,-0.029701072864448796,0.040706183219067056,0.008192755433085284,0.03132769617278603,0.0018697403376513756,0.0035370870762002466,0.001970051846409587,-4.256638343615256e-05,0.008742183793542517,0.012423193495379103,-5.5343322753238234e-05,0.00022224957704324798,0.002177256677255734,0.007118359832288278,0.008549786691961056,0.0003658674574484823,-0.00018221496992433222,8.232993789380635e-05,-0.0014935874236226125,0.00012088497701923028,-0.0004515251409881766,0.004766029282599671,0.002480127693980654,-0.0006068456870483521,0.003457635943269835,0.016509204559221943,0.0048505550280918235,0.006121668711077266,-0.004579065563978082,9.818768325097244e-05,0.005544645368991178,0.0002647359094002846,-0.002287564088819634,0.008404350771876498,0.00763233898566141,3.3859919824526295e-05,0.00029175958227637913,0.0267627563869938,-0.0018560777414240092,0.006676385503602168,0.005421003259937496,0.0003928920638239429,0.004128755307750964,0.0018168306805992126,0.010976782967046118,0.00048560156980006277,0.0019694514559428027,0.00036619918316238857,0.00020607448422515272,-0.002103065930562977,0.02483676914887718,0.010753358103059602,0.003731436831617861,0.0018404884229415092,0.00046865182389900636,0.04760359243680181,0.02411481979234455,-0.002360014890785115,0.007090908430567974,0.007893414665078712,0.002008483001033786,-0.0001223808603458212,0.003881210373600808,-0.02604276447390272,0.00270943910921847
M32068,-0.04127550394998648,0.03558299967992833,0.005177711993327686,0.04851961118589006,-0.00711933252176041,-0.020594101678631013,-0.002138005447926833,-0.002054413909738199,-0.004906811905130669,-7.24978947282507e-05,-0.006439051484835454,-0.01654017532336513,-0.0001269288173651719,-0.004206500539268316,-0.001878769529964266,-0.0031868430095833246,-0.002522291549362535,0.0002456813250318214,-0.0022425477463113063,-0.0001447387158008212,-0.004018192053266015,5.518178114290821e-06,-0.000966012295927556,0.0026531298523251846,-0.00896511177573472,-0.0015585154006503832,5.937846053475508e-05,0.005284720165010696,0.0012208260205224953,0.004669319843013802,-0.001093361449962484,-0.00020020127083002955,-0.004311773925796546,0.00016544198985036368,-0.009308591764771156,-0.0008747611422763411,-0.0033269665285820265,5.276195380830724e-06,2.1489837228189297e-05,0.008339617387232079,-0.002107154485378196,0.0017540284886084895,-0.002433377313269936,0.000563141863301421,-0.00560167240776542,-0.0059104082721182305,-0.038521332760931254,-2.831524592542888e-05,-0.0043445911375214145,0.00011522268267853277,0.000103177879266428,-0.004950887209711568,-0.007321996912883012,0.006150350334236268,-0.0010566547329707906,-0.00015694485051356459,0.0030607043307045827,0.0013844311177560065,-0.01645417816146162,-0.0068358615362037545,-0.05276215152308559,-0.0048602948441455,-0.0023065552355882716,-0.02012150138157601,-0.007799306290123106,-0.018004908535290288,-0.009849184341923905
M32995,0.012683816512509246,-0.005643743539886511,-0.015076676682994878,-0.03973833281754924,-0.00205113106262056,-0.01840015073619377,-0.004702138635665615,-0.0002762829090863014,-0.007564691516791845,-0.0001178572757144177,-0.004198038307894574,-0.005554570450842851,-0.0001304210341478356,0.00208733634103972,-0.005594105300341636,-0.011045739500627916,-0.008282258031571104,-0.00025378838701898594,-0.009644931277792847,-0.00031163210708066454,-0.0022388887405552604,-6.472085010327356e-05,-0.0021627996178147386,-0.012892098576364969,-0.003978874009844354,-0.0018864550591473459,-0.005257913099583087,-0.028706459977247252,-0.018893738484495725,-0.01933077131163035,0.0014684534196241388,-0.0007440514574534764,-0.00725574215297079,7.09257468932219e-05,0.0002897419502237156,-0.00092834463607728,-0.007595966750740312,-0.0001943303352099057,-7.047147385029097e-05,-0.00409707722470443,-0.004838164064053012,-0.0011806924706753358,-0.003847778353798298,-0.000978198574007531,-0.012645406534882804,-0.006144562723548546,-0.023263943152786345,-0.0007295998526789248,0.03092963905381187,-0.00032601544864374767,2.7004245736042274e-05,-0.0012432466794499262,-0.008718853708744492,-0.01372178620982402,-0.00420947730561546,-0.0010895280192714859,-0.013217813057761844,-0.0009692804304093254,-0.0031153292217307267,-0.0026525203519527944,-0.0071111272996543465,-0.0026741775701246127,-0.003968285870607194,-0.00033766754308559905,-0.0052942408383787045,-0.009771470271308097,-0.009440058385230418
M33690,0.01806135986465052,0.012287600378024845,0.011240584474001683,-0.06077263124948666,-0.004000359498813772,-0.02062567757800882,-0.0067745580458838895,-0.0013049020419374164,-0.004922418078710246,-0.0001485785056718858,-0.005951275144939898,-0.008720095635788775,-0.00017602624491333587,-0.0033329855733662743,-0.004722078677017555,-0.003446438671183531,0.000700602644608469,-0.0001586977584130357,-0.002204747697131616,-0.00037445407856272575,-0.002949110950005722,-0.0001869451652518882,-0.001868861922917467,0.0033978958559285582,-0.013620059897374057,-0.0005091767438035411,-0.0008903321951042151,-0.033236692927352346,0.0007636899377169052,0.0012927683173291594,0.0007633653217225781,-0.0006521165033492532,-0.0027965848652860307,7.982862073199983e-05,-0.004364711396733162,-0.0005889003980197768,-0.0008289418070617556,-0.00023654566215586676,-0.00012426185112355585,0.009870492358196589,-0.005615372864150572,-0.004530444051388868,-0.0031113500723106034,-0.001749357792014333,-0.002434410508056963,-0.005017389326605829,-0.019547574757728444,-0.0004957950507802145,-0.003341119851660456,-0.0001615360776651798,2.8197492447075743e-05,-0.0045331874016528275,-0.014036082643049947,-0.016128867191240837,-0.005319702137470933,-0.00941194242759488,-0.0048699610774934924,-0.08909186248564717,-0.020769404226758974,-0.0055556007761217,-0.0017348988087603392,-0.0015456075592586843,0.0002940481967935515,-0.0002995165563941084,0.0014436294487784297,-0.012102980728036894,-0.0010484317737199924
M33789,-0.0482587228060837,-0.009665427126406147,-0.004052271580820577,-0.07688745811450401,-0.003522169874846177,-0.018451293264146754,-0.00631401751019311,-0.0010312263082647337,-0.00029716657309440263,-0.0002017752835209773,-0.006037021710772568,-0.006776604241195242,-0.00025864365793696405,-0.0031866850454894424,-0.005678055999800235,-0.0024580167586271736,-0.008830902866691089,-6.61377314402889e-05,-0.0008944876940107675,2.086545661571866e-05,0.0010726954097116425,-0.0002450204025070404,-0.0018294874475352737,-0.002750861869257697,-0.0012884688233134568,-0.003971408739240374,0.0017410286086119503,-0.0062977949012245306,0.005524373775636938,0.0009613433171516167,0.0013748980790170278,-0.001010678693018198,-0.0013023815375617293,8.74217779831364e-05,-0.003671087230576004,0.006764684608239129,-0.001444580687718531,-0.00028600772987911127,-0.00015765641320492085,-0.013590957372213351,0.0014152360220942059,0.0012219158816159802,-0.001961502350525725,-0.0008716231037860852,-0.0026418514396942105,-0.00475224435372883,-0.003702846693042017,-0.0004092512616432547,-0.004205108046688153,-0.00025970848385709,-8.871857805337356e-07,-0.0033789608008607686,-0.015713568944508236,-0.019200303107383444,-0.0038913948185764252,-0.0006129857416960474,-0.018384605454904362,-0.08343053400256001,-0.014118664739239619,-0.0030321132601332868,-0.016169412541738436,0.0007299288426804598,0.0002855294300015938,-0.0016568884820650034,0.0017812534357408538,-0.004192304182172149,-0.0007974396554219955
M34015,-0.018302163416977955,0.057044205747306516,0.042696218713321965,0.026838375178315874,0.000992597908747888,-0.006765258607937248,0.0058510031378129455,0.0044346183116136815,0.004080250000612162,-7.7411487945069e-05,0.0005004923302089362,-0.0002751342120218175,-0.00012868251587643963,-0.0008274296631484316,-0.0006495263834049937,0.0024923868566597944,0.0054795153501845,0.0004955469161946103,0.008513620172932305,0.00011274344394073698,0.004410560707818257,0.00014687070079831986,-0.0008454442528206897,0.01725726049051118,-0.0037487113407765342,0.00023039960343737085,0.004129375329683261,0.016370497703274135,0.005700071676995117,0.011456950273159466,0.006442173957972432,-4.282758307728142e-05,0.004098713245335332,0.0002904713397259379,0.007548442366934825,0.010301918183943723,0.006215751688705786,0.00016010201999362114,0.00010623203524198394,0.007417499114884438,0.001699130973405662,0.006892486782300756,-9.244417601020516e-05,0.004347272068850007,0.0014180509877157097,0.009276765484022459,0.01636030387284739,0.0001894647009777385,0.00024983106346701745,0.0004670649295753806,0.00017315129026947946,-0.002206081306836327,0.04449890587668159,-0.002004756869353051,0.0009760930718772024,0.0012653364962419433,-0.006629092219276045,0.017760239949984498,-0.01180603937532224,0.003782441706252464,0.0054098288966767305,0.003040001491950573,0.006776789471894021,0.00179426816244452,-0.00042209490034881485,0.012766786890652115,0.0023465196367788432
M34302,-0.025420915899617764,-0.00864996143525889,0.00861034660241879,-0.005121848857454774,-0.003018756997261905,-0.01834683842926243,-0.008156635066191952,-0.0002559426796809161,-0.006630342510959174,-0.00020454211687445753,-0.00475150980367825,-0.006786683504399597,-0.00024139917387388423,0.0011974494586602814,-0.004674658281944186,-0.009886465430039048,-0.008521852516014089,-0.00021229848554315717,-0.005745997358077075,-0.0003402574364699396,-0.002654689091951307,-0.00015789895282445382,-0.002197547560103432,0.007782673755294511,0.0005381640726947717,-0.0020168564967949594,4.1582942645530244e-06,-0.024396893897396778,0.006685302260126413,-0.016683248507458153,0.0006318261439533897,-0.0008689391155292706,-0.0008907998675576032,1.007638184431759e-05,0.0010529833176138289,-0.02699753463081232,-0.004431135762616807,-0.00012839335346173064,-0.00011667185406450673,-0.030958658719529155,-0.002522790807618834,0.0022498087119038083,-0.002194008512652805,-0.0013361816487403638,-0.001326679507844693,-0.005006299005912127,-0.023265636683102612,0.0011192396461668617,-0.0035021626893233632,-0.0004517239119174871,3.039522515328767e-05,0.0027111195641846895,-0.017747361280622417,-0.01662085173931985,-0.002373498863609758,-0.007047108233831012,-0.017172774325112734,-0.07139914183080612,-0.013798538837999426,-0.004931890700110233,-0.004076467437387616,0.0011293929980321794,0.0003572687842433146,-0.0008480182148340869,-0.004717059864776173,-0.006714975443315653,0.004691638114984304
M34371,0.012394536725823437,0.022840406279850674,0.005181440272337372,-0.014789956852868755,-0.0008864352197660823,0.019583913079847522,-0.0036683333453630023,-0.0065273585203585805,-0.0014514740392059266,-5.830158020007246e-05,-0.0010355570298652928,0.004064409750330223,-0.00011488794719698817,-0.0035613371317258654,-0.0019082717646075687,-0.0010830017944732835,-0.002708017534743297,-0.008726717714768704,-0.0024643592510990857,-0.004389702735295359,-0.0011173631555742801,-0.007876077460548594,-0.000725282118536292,-0.05426550924110706,-0.026579588689237085,-0.0010455115943694853,-0.002425059491382558,0.006157826228696509,0.0006789352783484828,0.0025931301097259214,-0.00025208168793103763,-0.009183258944907435,-0.0029555683356347322,-0.011283957614425697,-0.006476866254648113,3.4324499188516725e-06,-0.0037688029995188665,-0.004597841846434716,-4.456060772607974e-05,0.004555189199665427,0.0007528244460887355,-0.0062668045540287265,-0.00806809870000841,4.72698701231765e-05,-0.0036754067309672156,-0.0015533539955734524,0.006036264823669996,6.345280782038008e-05,-0.0024640348209155213,-0.0017779892137381478,-0.012330786476196915,-0.004191121133599428,-0.013485327603206193,-0.011049555020517935,-0.0069602585278674845,-0.00021645882982216332,-0.03764384620476355,-0.00042367531836380557,0.009616164940599924,-0.0061507259635312376,0.001947666503154844,-0.0029306713200774135,-0.011259667025773088,0.0005140496357217407,-0.006957595250814466,0.003982369933927422,-0.005354363142365616
